"","query","noutputs"
0,"\W!x{((a\w+|an\w+|\w+er)\W+){5}(a\w+|an\w+|\w+er)}\W",119
8021,"\W!x{((con\w+|\w+ure|\w+able)\W+){5}(con\w+|\w+ure|\w+able)}\W",0
8022,"\W!x{((con\w+|\w+ure|\w+ant)\W+){5}(con\w+|\w+ure|\w+ant)}\W",0
8023,"\W!x{((con\w+|\w+ure|\w+ity)\W+){5}(con\w+|\w+ure|\w+ity)}\W",0
8024,"\W!x{((con\w+|\w+ure|\w+ness)\W+){5}(con\w+|\w+ure|\w+ness)}\W",0
8025,"\W!x{((con\w+|\w+ure|\w+ance)\W+){5}(con\w+|\w+ure|\w+ance)}\W",0
8026,"\W!x{((con\w+|\w+ure|\w+ful)\W+){5}(con\w+|\w+ure|\w+ful)}\W",0
8027,"\W!x{((con\w+|\w+ure|im\w+)\W+){5}(con\w+|\w+ure|im\w+)}\W",0
8028,"\W!x{((con\w+|\w+ure|\w+age)\W+){5}(con\w+|\w+ure|\w+age)}\W",0
8029,"\W!x{((con\w+|\w+ure|\w+ish)\W+){5}(con\w+|\w+ure|\w+ish)}\W",0
8030,"\W!x{((con\w+|\w+ure|\w+ic)\W+){5}(con\w+|\w+ure|\w+ic)}\W",0
8031,"\W!x{((con\w+|pre\w+|\w+ment)\W+){5}(con\w+|pre\w+|\w+ment)}\W",0
8032,"\W!x{((con\w+|pre\w+|\w+ence)\W+){5}(con\w+|pre\w+|\w+ence)}\W",0
8033,"\W!x{((con\w+|pre\w+|\w+able)\W+){5}(con\w+|pre\w+|\w+able)}\W",0
8034,"\W!x{((con\w+|pre\w+|\w+ant)\W+){5}(con\w+|pre\w+|\w+ant)}\W",0
8035,"\W!x{((con\w+|pre\w+|\w+ity)\W+){5}(con\w+|pre\w+|\w+ity)}\W",0
8036,"\W!x{((con\w+|pre\w+|\w+ness)\W+){5}(con\w+|pre\w+|\w+ness)}\W",0
8037,"\W!x{((con\w+|pre\w+|\w+ance)\W+){5}(con\w+|pre\w+|\w+ance)}\W",0
8038,"\W!x{((con\w+|pre\w+|\w+ful)\W+){5}(con\w+|pre\w+|\w+ful)}\W",0
8039,"\W!x{((con\w+|pre\w+|im\w+)\W+){5}(con\w+|pre\w+|im\w+)}\W",0
8040,"\W!x{((con\w+|pre\w+|\w+age)\W+){5}(con\w+|pre\w+|\w+age)}\W",0
8041,"\W!x{((con\w+|pre\w+|\w+ish)\W+){5}(con\w+|pre\w+|\w+ish)}\W",0
8042,"\W!x{((con\w+|pre\w+|\w+ic)\W+){5}(con\w+|pre\w+|\w+ic)}\W",0
8043,"\W!x{((con\w+|\w+ment|\w+ence)\W+){5}(con\w+|\w+ment|\w+ence)}\W",0
8044,"\W!x{((con\w+|\w+ment|\w+able)\W+){5}(con\w+|\w+ment|\w+able)}\W",0
8045,"\W!x{((con\w+|\w+ment|\w+ant)\W+){5}(con\w+|\w+ment|\w+ant)}\W",0
8046,"\W!x{((con\w+|\w+ment|\w+ity)\W+){5}(con\w+|\w+ment|\w+ity)}\W",0
8047,"\W!x{((con\w+|\w+ment|\w+ness)\W+){5}(con\w+|\w+ment|\w+ness)}\W",0
8048,"\W!x{((con\w+|\w+ment|\w+ance)\W+){5}(con\w+|\w+ment|\w+ance)}\W",0
8049,"\W!x{((con\w+|\w+ment|\w+ful)\W+){5}(con\w+|\w+ment|\w+ful)}\W",0
8050,"\W!x{((con\w+|\w+ment|im\w+)\W+){5}(con\w+|\w+ment|im\w+)}\W",0
8051,"\W!x{((con\w+|\w+ment|\w+age)\W+){5}(con\w+|\w+ment|\w+age)}\W",0
8052,"\W!x{((con\w+|\w+ment|\w+ish)\W+){5}(con\w+|\w+ment|\w+ish)}\W",0
8053,"\W!x{((con\w+|\w+ment|\w+ic)\W+){5}(con\w+|\w+ment|\w+ic)}\W",0
8054,"\W!x{((con\w+|\w+ence|\w+able)\W+){5}(con\w+|\w+ence|\w+able)}\W",0
8055,"\W!x{((con\w+|\w+ence|\w+ant)\W+){5}(con\w+|\w+ence|\w+ant)}\W",0
8056,"\W!x{((con\w+|\w+ence|\w+ity)\W+){5}(con\w+|\w+ence|\w+ity)}\W",0
8057,"\W!x{((con\w+|\w+ence|\w+ness)\W+){5}(con\w+|\w+ence|\w+ness)}\W",0
8058,"\W!x{((con\w+|\w+ence|\w+ance)\W+){5}(con\w+|\w+ence|\w+ance)}\W",0
8059,"\W!x{((con\w+|\w+ence|\w+ful)\W+){5}(con\w+|\w+ence|\w+ful)}\W",0
8060,"\W!x{((con\w+|\w+ence|im\w+)\W+){5}(con\w+|\w+ence|im\w+)}\W",0
8061,"\W!x{((con\w+|\w+ence|\w+age)\W+){5}(con\w+|\w+ence|\w+age)}\W",0
8062,"\W!x{((con\w+|\w+ence|\w+ish)\W+){5}(con\w+|\w+ence|\w+ish)}\W",0
8063,"\W!x{((con\w+|\w+ence|\w+ic)\W+){5}(con\w+|\w+ence|\w+ic)}\W",0
8064,"\W!x{((con\w+|\w+able|\w+ant)\W+){5}(con\w+|\w+able|\w+ant)}\W",0
8065,"\W!x{((con\w+|\w+able|\w+ity)\W+){5}(con\w+|\w+able|\w+ity)}\W",0
8066,"\W!x{((con\w+|\w+able|\w+ness)\W+){5}(con\w+|\w+able|\w+ness)}\W",0
8067,"\W!x{((con\w+|\w+able|\w+ance)\W+){5}(con\w+|\w+able|\w+ance)}\W",0
8068,"\W!x{((con\w+|\w+able|\w+ful)\W+){5}(con\w+|\w+able|\w+ful)}\W",0
8069,"\W!x{((con\w+|\w+able|im\w+)\W+){5}(con\w+|\w+able|im\w+)}\W",0
8070,"\W!x{((con\w+|\w+able|\w+age)\W+){5}(con\w+|\w+able|\w+age)}\W",0
8071,"\W!x{((con\w+|\w+able|\w+ish)\W+){5}(con\w+|\w+able|\w+ish)}\W",0
8072,"\W!x{((con\w+|\w+able|\w+ic)\W+){5}(con\w+|\w+able|\w+ic)}\W",0
8073,"\W!x{((con\w+|\w+ant|\w+ity)\W+){5}(con\w+|\w+ant|\w+ity)}\W",0
8074,"\W!x{((con\w+|\w+ant|\w+ness)\W+){5}(con\w+|\w+ant|\w+ness)}\W",0
8075,"\W!x{((con\w+|\w+ant|\w+ance)\W+){5}(con\w+|\w+ant|\w+ance)}\W",0
8076,"\W!x{((con\w+|\w+ant|\w+ful)\W+){5}(con\w+|\w+ant|\w+ful)}\W",0
8077,"\W!x{((con\w+|\w+ant|im\w+)\W+){5}(con\w+|\w+ant|im\w+)}\W",0
8078,"\W!x{((con\w+|\w+ant|\w+age)\W+){5}(con\w+|\w+ant|\w+age)}\W",0
8079,"\W!x{((con\w+|\w+ant|\w+ish)\W+){5}(con\w+|\w+ant|\w+ish)}\W",0
8080,"\W!x{((con\w+|\w+ant|\w+ic)\W+){5}(con\w+|\w+ant|\w+ic)}\W",0
8081,"\W!x{((con\w+|\w+ity|\w+ness)\W+){5}(con\w+|\w+ity|\w+ness)}\W",0
8082,"\W!x{((con\w+|\w+ity|\w+ance)\W+){5}(con\w+|\w+ity|\w+ance)}\W",0
8083,"\W!x{((con\w+|\w+ity|\w+ful)\W+){5}(con\w+|\w+ity|\w+ful)}\W",0
8084,"\W!x{((con\w+|\w+ity|im\w+)\W+){5}(con\w+|\w+ity|im\w+)}\W",0
8085,"\W!x{((con\w+|\w+ity|\w+age)\W+){5}(con\w+|\w+ity|\w+age)}\W",0
8086,"\W!x{((con\w+|\w+ity|\w+ish)\W+){5}(con\w+|\w+ity|\w+ish)}\W",0
8087,"\W!x{((con\w+|\w+ity|\w+ic)\W+){5}(con\w+|\w+ity|\w+ic)}\W",0
8088,"\W!x{((con\w+|\w+ness|\w+ance)\W+){5}(con\w+|\w+ness|\w+ance)}\W",0
8089,"\W!x{((con\w+|\w+ness|\w+ful)\W+){5}(con\w+|\w+ness|\w+ful)}\W",0
8090,"\W!x{((con\w+|\w+ness|im\w+)\W+){5}(con\w+|\w+ness|im\w+)}\W",0
8091,"\W!x{((con\w+|\w+ness|\w+age)\W+){5}(con\w+|\w+ness|\w+age)}\W",0
8092,"\W!x{((con\w+|\w+ness|\w+ish)\W+){5}(con\w+|\w+ness|\w+ish)}\W",0
8093,"\W!x{((con\w+|\w+ness|\w+ic)\W+){5}(con\w+|\w+ness|\w+ic)}\W",0
8094,"\W!x{((con\w+|\w+ance|\w+ful)\W+){5}(con\w+|\w+ance|\w+ful)}\W",0
8095,"\W!x{((con\w+|\w+ance|im\w+)\W+){5}(con\w+|\w+ance|im\w+)}\W",0
8096,"\W!x{((con\w+|\w+ance|\w+age)\W+){5}(con\w+|\w+ance|\w+age)}\W",0
8097,"\W!x{((con\w+|\w+ance|\w+ish)\W+){5}(con\w+|\w+ance|\w+ish)}\W",0
8098,"\W!x{((con\w+|\w+ance|\w+ic)\W+){5}(con\w+|\w+ance|\w+ic)}\W",0
8099,"\W!x{((con\w+|\w+ful|im\w+)\W+){5}(con\w+|\w+ful|im\w+)}\W",0
8100,"\W!x{((con\w+|\w+ful|\w+age)\W+){5}(con\w+|\w+ful|\w+age)}\W",0
8101,"\W!x{((con\w+|\w+ful|\w+ish)\W+){5}(con\w+|\w+ful|\w+ish)}\W",0
8102,"\W!x{((con\w+|\w+ful|\w+ic)\W+){5}(con\w+|\w+ful|\w+ic)}\W",0
8103,"\W!x{((con\w+|im\w+|\w+age)\W+){5}(con\w+|im\w+|\w+age)}\W",0
8104,"\W!x{((con\w+|im\w+|\w+ish)\W+){5}(con\w+|im\w+|\w+ish)}\W",0
8105,"\W!x{((con\w+|im\w+|\w+ic)\W+){5}(con\w+|im\w+|\w+ic)}\W",0
8106,"\W!x{((con\w+|\w+age|\w+ish)\W+){5}(con\w+|\w+age|\w+ish)}\W",0
8107,"\W!x{((con\w+|\w+age|\w+ic)\W+){5}(con\w+|\w+age|\w+ic)}\W",0
8108,"\W!x{((con\w+|\w+ish|\w+ic)\W+){5}(con\w+|\w+ish|\w+ic)}\W",0
8109,"\W!x{((un\w+|ex\w+|en\w+)\W+){5}(un\w+|ex\w+|en\w+)}\W",0
8110,"\W!x{((un\w+|ex\w+|pro\w+)\W+){5}(un\w+|ex\w+|pro\w+)}\W",0
8111,"\W!x{((un\w+|ex\w+|\w+ation)\W+){5}(un\w+|ex\w+|\w+ation)}\W",0
8112,"\W!x{((un\w+|ex\w+|\w+ive)\W+){5}(un\w+|ex\w+|\w+ive)}\W",0
8113,"\W!x{((un\w+|ex\w+|dis\w+)\W+){5}(un\w+|ex\w+|dis\w+)}\W",0
8114,"\W!x{((un\w+|ex\w+|\w+ous)\W+){5}(un\w+|ex\w+|\w+ous)}\W",0
8115,"\W!x{((un\w+|ex\w+|\w+ate)\W+){5}(un\w+|ex\w+|\w+ate)}\W",0
8116,"\W!x{((un\w+|ex\w+|\w+ure)\W+){5}(un\w+|ex\w+|\w+ure)}\W",0
8117,"\W!x{((un\w+|ex\w+|pre\w+)\W+){5}(un\w+|ex\w+|pre\w+)}\W",0
8118,"\W!x{((un\w+|ex\w+|\w+ment)\W+){5}(un\w+|ex\w+|\w+ment)}\W",0
8119,"\W!x{((un\w+|ex\w+|\w+ence)\W+){5}(un\w+|ex\w+|\w+ence)}\W",0
8120,"\W!x{((un\w+|ex\w+|\w+able)\W+){5}(un\w+|ex\w+|\w+able)}\W",0
8121,"\W!x{((un\w+|ex\w+|\w+ant)\W+){5}(un\w+|ex\w+|\w+ant)}\W",0
8122,"\W!x{((un\w+|ex\w+|\w+ity)\W+){5}(un\w+|ex\w+|\w+ity)}\W",0
8123,"\W!x{((un\w+|ex\w+|\w+ness)\W+){5}(un\w+|ex\w+|\w+ness)}\W",0
8124,"\W!x{((un\w+|ex\w+|\w+ance)\W+){5}(un\w+|ex\w+|\w+ance)}\W",0
8125,"\W!x{((un\w+|ex\w+|\w+ful)\W+){5}(un\w+|ex\w+|\w+ful)}\W",0
8126,"\W!x{((un\w+|ex\w+|im\w+)\W+){5}(un\w+|ex\w+|im\w+)}\W",0
8127,"\W!x{((un\w+|ex\w+|\w+age)\W+){5}(un\w+|ex\w+|\w+age)}\W",0
8128,"\W!x{((un\w+|ex\w+|\w+ish)\W+){5}(un\w+|ex\w+|\w+ish)}\W",0
8129,"\W!x{((un\w+|ex\w+|\w+ic)\W+){5}(un\w+|ex\w+|\w+ic)}\W",0
8130,"\W!x{((un\w+|en\w+|pro\w+)\W+){5}(un\w+|en\w+|pro\w+)}\W",0
8131,"\W!x{((un\w+|en\w+|\w+ation)\W+){5}(un\w+|en\w+|\w+ation)}\W",0
8132,"\W!x{((un\w+|en\w+|\w+ive)\W+){5}(un\w+|en\w+|\w+ive)}\W",0
8133,"\W!x{((un\w+|en\w+|dis\w+)\W+){5}(un\w+|en\w+|dis\w+)}\W",0
8134,"\W!x{((un\w+|en\w+|\w+ous)\W+){5}(un\w+|en\w+|\w+ous)}\W",0
8135,"\W!x{((un\w+|en\w+|\w+ate)\W+){5}(un\w+|en\w+|\w+ate)}\W",0
8136,"\W!x{((un\w+|en\w+|\w+ure)\W+){5}(un\w+|en\w+|\w+ure)}\W",0
8137,"\W!x{((un\w+|en\w+|pre\w+)\W+){5}(un\w+|en\w+|pre\w+)}\W",0
8138,"\W!x{((un\w+|en\w+|\w+ment)\W+){5}(un\w+|en\w+|\w+ment)}\W",0
8139,"\W!x{((un\w+|en\w+|\w+ence)\W+){5}(un\w+|en\w+|\w+ence)}\W",0
8140,"\W!x{((un\w+|en\w+|\w+able)\W+){5}(un\w+|en\w+|\w+able)}\W",0
8141,"\W!x{((un\w+|en\w+|\w+ant)\W+){5}(un\w+|en\w+|\w+ant)}\W",0
8142,"\W!x{((un\w+|en\w+|\w+ity)\W+){5}(un\w+|en\w+|\w+ity)}\W",0
8143,"\W!x{((un\w+|en\w+|\w+ness)\W+){5}(un\w+|en\w+|\w+ness)}\W",0
8144,"\W!x{((un\w+|en\w+|\w+ance)\W+){5}(un\w+|en\w+|\w+ance)}\W",0
8145,"\W!x{((un\w+|en\w+|\w+ful)\W+){5}(un\w+|en\w+|\w+ful)}\W",0
8146,"\W!x{((un\w+|en\w+|im\w+)\W+){5}(un\w+|en\w+|im\w+)}\W",0
8147,"\W!x{((un\w+|en\w+|\w+age)\W+){5}(un\w+|en\w+|\w+age)}\W",0
8148,"\W!x{((un\w+|en\w+|\w+ish)\W+){5}(un\w+|en\w+|\w+ish)}\W",0
8149,"\W!x{((un\w+|en\w+|\w+ic)\W+){5}(un\w+|en\w+|\w+ic)}\W",0
8150,"\W!x{((un\w+|pro\w+|\w+ation)\W+){5}(un\w+|pro\w+|\w+ation)}\W",0
8151,"\W!x{((un\w+|pro\w+|\w+ive)\W+){5}(un\w+|pro\w+|\w+ive)}\W",0
8152,"\W!x{((un\w+|pro\w+|dis\w+)\W+){5}(un\w+|pro\w+|dis\w+)}\W",0
8153,"\W!x{((un\w+|pro\w+|\w+ous)\W+){5}(un\w+|pro\w+|\w+ous)}\W",0
8154,"\W!x{((un\w+|pro\w+|\w+ate)\W+){5}(un\w+|pro\w+|\w+ate)}\W",0
8155,"\W!x{((un\w+|pro\w+|\w+ure)\W+){5}(un\w+|pro\w+|\w+ure)}\W",0
8156,"\W!x{((un\w+|pro\w+|pre\w+)\W+){5}(un\w+|pro\w+|pre\w+)}\W",0
8157,"\W!x{((un\w+|pro\w+|\w+ment)\W+){5}(un\w+|pro\w+|\w+ment)}\W",0
8158,"\W!x{((un\w+|pro\w+|\w+ence)\W+){5}(un\w+|pro\w+|\w+ence)}\W",0
8159,"\W!x{((un\w+|pro\w+|\w+able)\W+){5}(un\w+|pro\w+|\w+able)}\W",0
8160,"\W!x{((un\w+|pro\w+|\w+ant)\W+){5}(un\w+|pro\w+|\w+ant)}\W",0
8161,"\W!x{((un\w+|pro\w+|\w+ity)\W+){5}(un\w+|pro\w+|\w+ity)}\W",0
8162,"\W!x{((un\w+|pro\w+|\w+ness)\W+){5}(un\w+|pro\w+|\w+ness)}\W",0
8163,"\W!x{((un\w+|pro\w+|\w+ance)\W+){5}(un\w+|pro\w+|\w+ance)}\W",0
8164,"\W!x{((un\w+|pro\w+|\w+ful)\W+){5}(un\w+|pro\w+|\w+ful)}\W",0
8165,"\W!x{((un\w+|pro\w+|im\w+)\W+){5}(un\w+|pro\w+|im\w+)}\W",0
8166,"\W!x{((un\w+|pro\w+|\w+age)\W+){5}(un\w+|pro\w+|\w+age)}\W",0
8167,"\W!x{((un\w+|pro\w+|\w+ish)\W+){5}(un\w+|pro\w+|\w+ish)}\W",0
8168,"\W!x{((un\w+|pro\w+|\w+ic)\W+){5}(un\w+|pro\w+|\w+ic)}\W",0
8169,"\W!x{((un\w+|\w+ation|\w+ive)\W+){5}(un\w+|\w+ation|\w+ive)}\W",0
8170,"\W!x{((un\w+|\w+ation|dis\w+)\W+){5}(un\w+|\w+ation|dis\w+)}\W",0
8171,"\W!x{((un\w+|\w+ation|\w+ous)\W+){5}(un\w+|\w+ation|\w+ous)}\W",0
8172,"\W!x{((un\w+|\w+ation|\w+ate)\W+){5}(un\w+|\w+ation|\w+ate)}\W",0
8173,"\W!x{((un\w+|\w+ation|\w+ure)\W+){5}(un\w+|\w+ation|\w+ure)}\W",0
8174,"\W!x{((un\w+|\w+ation|pre\w+)\W+){5}(un\w+|\w+ation|pre\w+)}\W",0
8175,"\W!x{((un\w+|\w+ation|\w+ment)\W+){5}(un\w+|\w+ation|\w+ment)}\W",0
8176,"\W!x{((un\w+|\w+ation|\w+ence)\W+){5}(un\w+|\w+ation|\w+ence)}\W",0
8177,"\W!x{((un\w+|\w+ation|\w+able)\W+){5}(un\w+|\w+ation|\w+able)}\W",0
8178,"\W!x{((un\w+|\w+ation|\w+ant)\W+){5}(un\w+|\w+ation|\w+ant)}\W",0
8179,"\W!x{((un\w+|\w+ation|\w+ity)\W+){5}(un\w+|\w+ation|\w+ity)}\W",0
8180,"\W!x{((un\w+|\w+ation|\w+ness)\W+){5}(un\w+|\w+ation|\w+ness)}\W",0
8181,"\W!x{((un\w+|\w+ation|\w+ance)\W+){5}(un\w+|\w+ation|\w+ance)}\W",0
8182,"\W!x{((un\w+|\w+ation|\w+ful)\W+){5}(un\w+|\w+ation|\w+ful)}\W",0
8183,"\W!x{((un\w+|\w+ation|im\w+)\W+){5}(un\w+|\w+ation|im\w+)}\W",0
8184,"\W!x{((un\w+|\w+ation|\w+age)\W+){5}(un\w+|\w+ation|\w+age)}\W",0
8185,"\W!x{((un\w+|\w+ation|\w+ish)\W+){5}(un\w+|\w+ation|\w+ish)}\W",0
8186,"\W!x{((un\w+|\w+ation|\w+ic)\W+){5}(un\w+|\w+ation|\w+ic)}\W",0
8187,"\W!x{((un\w+|\w+ive|dis\w+)\W+){5}(un\w+|\w+ive|dis\w+)}\W",0
8188,"\W!x{((un\w+|\w+ive|\w+ous)\W+){5}(un\w+|\w+ive|\w+ous)}\W",0
8189,"\W!x{((un\w+|\w+ive|\w+ate)\W+){5}(un\w+|\w+ive|\w+ate)}\W",0
8190,"\W!x{((un\w+|\w+ive|\w+ure)\W+){5}(un\w+|\w+ive|\w+ure)}\W",0
8191,"\W!x{((un\w+|\w+ive|pre\w+)\W+){5}(un\w+|\w+ive|pre\w+)}\W",0
8192,"\W!x{((un\w+|\w+ive|\w+ment)\W+){5}(un\w+|\w+ive|\w+ment)}\W",0
8193,"\W!x{((un\w+|\w+ive|\w+ence)\W+){5}(un\w+|\w+ive|\w+ence)}\W",0
8194,"\W!x{((un\w+|\w+ive|\w+able)\W+){5}(un\w+|\w+ive|\w+able)}\W",0
8195,"\W!x{((un\w+|\w+ive|\w+ant)\W+){5}(un\w+|\w+ive|\w+ant)}\W",0
8196,"\W!x{((un\w+|\w+ive|\w+ity)\W+){5}(un\w+|\w+ive|\w+ity)}\W",0
8197,"\W!x{((un\w+|\w+ive|\w+ness)\W+){5}(un\w+|\w+ive|\w+ness)}\W",0
8198,"\W!x{((un\w+|\w+ive|\w+ance)\W+){5}(un\w+|\w+ive|\w+ance)}\W",0
8199,"\W!x{((un\w+|\w+ive|\w+ful)\W+){5}(un\w+|\w+ive|\w+ful)}\W",0
8200,"\W!x{((un\w+|\w+ive|im\w+)\W+){5}(un\w+|\w+ive|im\w+)}\W",0
8201,"\W!x{((un\w+|\w+ive|\w+age)\W+){5}(un\w+|\w+ive|\w+age)}\W",0
8202,"\W!x{((un\w+|\w+ive|\w+ish)\W+){5}(un\w+|\w+ive|\w+ish)}\W",0
8203,"\W!x{((un\w+|\w+ive|\w+ic)\W+){5}(un\w+|\w+ive|\w+ic)}\W",0
8204,"\W!x{((un\w+|dis\w+|\w+ous)\W+){5}(un\w+|dis\w+|\w+ous)}\W",0
8205,"\W!x{((un\w+|dis\w+|\w+ate)\W+){5}(un\w+|dis\w+|\w+ate)}\W",0
8206,"\W!x{((un\w+|dis\w+|\w+ure)\W+){5}(un\w+|dis\w+|\w+ure)}\W",0
8207,"\W!x{((un\w+|dis\w+|pre\w+)\W+){5}(un\w+|dis\w+|pre\w+)}\W",0
8208,"\W!x{((un\w+|dis\w+|\w+ment)\W+){5}(un\w+|dis\w+|\w+ment)}\W",0
8209,"\W!x{((un\w+|dis\w+|\w+ence)\W+){5}(un\w+|dis\w+|\w+ence)}\W",0
8210,"\W!x{((un\w+|dis\w+|\w+able)\W+){5}(un\w+|dis\w+|\w+able)}\W",0
8211,"\W!x{((un\w+|dis\w+|\w+ant)\W+){5}(un\w+|dis\w+|\w+ant)}\W",0
8212,"\W!x{((un\w+|dis\w+|\w+ity)\W+){5}(un\w+|dis\w+|\w+ity)}\W",0
8213,"\W!x{((un\w+|dis\w+|\w+ness)\W+){5}(un\w+|dis\w+|\w+ness)}\W",0
8214,"\W!x{((un\w+|dis\w+|\w+ance)\W+){5}(un\w+|dis\w+|\w+ance)}\W",0
8215,"\W!x{((un\w+|dis\w+|\w+ful)\W+){5}(un\w+|dis\w+|\w+ful)}\W",0
8216,"\W!x{((un\w+|dis\w+|im\w+)\W+){5}(un\w+|dis\w+|im\w+)}\W",0
8217,"\W!x{((un\w+|dis\w+|\w+age)\W+){5}(un\w+|dis\w+|\w+age)}\W",0
8218,"\W!x{((un\w+|dis\w+|\w+ish)\W+){5}(un\w+|dis\w+|\w+ish)}\W",0
8219,"\W!x{((un\w+|dis\w+|\w+ic)\W+){5}(un\w+|dis\w+|\w+ic)}\W",0
8220,"\W!x{((un\w+|\w+ous|\w+ate)\W+){5}(un\w+|\w+ous|\w+ate)}\W",0
8221,"\W!x{((un\w+|\w+ous|\w+ure)\W+){5}(un\w+|\w+ous|\w+ure)}\W",0
8222,"\W!x{((un\w+|\w+ous|pre\w+)\W+){5}(un\w+|\w+ous|pre\w+)}\W",0
8223,"\W!x{((un\w+|\w+ous|\w+ment)\W+){5}(un\w+|\w+ous|\w+ment)}\W",0
8224,"\W!x{((un\w+|\w+ous|\w+ence)\W+){5}(un\w+|\w+ous|\w+ence)}\W",0
8225,"\W!x{((un\w+|\w+ous|\w+able)\W+){5}(un\w+|\w+ous|\w+able)}\W",0
8226,"\W!x{((un\w+|\w+ous|\w+ant)\W+){5}(un\w+|\w+ous|\w+ant)}\W",0
8227,"\W!x{((un\w+|\w+ous|\w+ity)\W+){5}(un\w+|\w+ous|\w+ity)}\W",0
8228,"\W!x{((un\w+|\w+ous|\w+ness)\W+){5}(un\w+|\w+ous|\w+ness)}\W",0
8229,"\W!x{((un\w+|\w+ous|\w+ance)\W+){5}(un\w+|\w+ous|\w+ance)}\W",0
8230,"\W!x{((un\w+|\w+ous|\w+ful)\W+){5}(un\w+|\w+ous|\w+ful)}\W",0
8231,"\W!x{((un\w+|\w+ous|im\w+)\W+){5}(un\w+|\w+ous|im\w+)}\W",0
8232,"\W!x{((un\w+|\w+ous|\w+age)\W+){5}(un\w+|\w+ous|\w+age)}\W",0
8233,"\W!x{((un\w+|\w+ous|\w+ish)\W+){5}(un\w+|\w+ous|\w+ish)}\W",0
8234,"\W!x{((un\w+|\w+ous|\w+ic)\W+){5}(un\w+|\w+ous|\w+ic)}\W",0
8235,"\W!x{((un\w+|\w+ate|\w+ure)\W+){5}(un\w+|\w+ate|\w+ure)}\W",0
8236,"\W!x{((un\w+|\w+ate|pre\w+)\W+){5}(un\w+|\w+ate|pre\w+)}\W",0
8237,"\W!x{((un\w+|\w+ate|\w+ment)\W+){5}(un\w+|\w+ate|\w+ment)}\W",0
8238,"\W!x{((un\w+|\w+ate|\w+ence)\W+){5}(un\w+|\w+ate|\w+ence)}\W",0
8239,"\W!x{((un\w+|\w+ate|\w+able)\W+){5}(un\w+|\w+ate|\w+able)}\W",0
8240,"\W!x{((un\w+|\w+ate|\w+ant)\W+){5}(un\w+|\w+ate|\w+ant)}\W",0
8241,"\W!x{((un\w+|\w+ate|\w+ity)\W+){5}(un\w+|\w+ate|\w+ity)}\W",0
8242,"\W!x{((un\w+|\w+ate|\w+ness)\W+){5}(un\w+|\w+ate|\w+ness)}\W",0
8243,"\W!x{((un\w+|\w+ate|\w+ance)\W+){5}(un\w+|\w+ate|\w+ance)}\W",0
8244,"\W!x{((un\w+|\w+ate|\w+ful)\W+){5}(un\w+|\w+ate|\w+ful)}\W",0
8245,"\W!x{((un\w+|\w+ate|im\w+)\W+){5}(un\w+|\w+ate|im\w+)}\W",0
8246,"\W!x{((un\w+|\w+ate|\w+age)\W+){5}(un\w+|\w+ate|\w+age)}\W",0
8247,"\W!x{((un\w+|\w+ate|\w+ish)\W+){5}(un\w+|\w+ate|\w+ish)}\W",0
8248,"\W!x{((un\w+|\w+ate|\w+ic)\W+){5}(un\w+|\w+ate|\w+ic)}\W",0
8249,"\W!x{((un\w+|\w+ure|pre\w+)\W+){5}(un\w+|\w+ure|pre\w+)}\W",0
8250,"\W!x{((un\w+|\w+ure|\w+ment)\W+){5}(un\w+|\w+ure|\w+ment)}\W",0
8251,"\W!x{((un\w+|\w+ure|\w+ence)\W+){5}(un\w+|\w+ure|\w+ence)}\W",0
8252,"\W!x{((un\w+|\w+ure|\w+able)\W+){5}(un\w+|\w+ure|\w+able)}\W",0
8253,"\W!x{((un\w+|\w+ure|\w+ant)\W+){5}(un\w+|\w+ure|\w+ant)}\W",0
8254,"\W!x{((un\w+|\w+ure|\w+ity)\W+){5}(un\w+|\w+ure|\w+ity)}\W",0
8255,"\W!x{((un\w+|\w+ure|\w+ness)\W+){5}(un\w+|\w+ure|\w+ness)}\W",0
8256,"\W!x{((un\w+|\w+ure|\w+ance)\W+){5}(un\w+|\w+ure|\w+ance)}\W",0
8257,"\W!x{((un\w+|\w+ure|\w+ful)\W+){5}(un\w+|\w+ure|\w+ful)}\W",0
8258,"\W!x{((un\w+|\w+ure|im\w+)\W+){5}(un\w+|\w+ure|im\w+)}\W",0
8259,"\W!x{((un\w+|\w+ure|\w+age)\W+){5}(un\w+|\w+ure|\w+age)}\W",0
8260,"\W!x{((un\w+|\w+ure|\w+ish)\W+){5}(un\w+|\w+ure|\w+ish)}\W",0
8261,"\W!x{((un\w+|\w+ure|\w+ic)\W+){5}(un\w+|\w+ure|\w+ic)}\W",0
8262,"\W!x{((un\w+|pre\w+|\w+ment)\W+){5}(un\w+|pre\w+|\w+ment)}\W",0
8263,"\W!x{((un\w+|pre\w+|\w+ence)\W+){5}(un\w+|pre\w+|\w+ence)}\W",0
8264,"\W!x{((un\w+|pre\w+|\w+able)\W+){5}(un\w+|pre\w+|\w+able)}\W",0
8265,"\W!x{((un\w+|pre\w+|\w+ant)\W+){5}(un\w+|pre\w+|\w+ant)}\W",0
8266,"\W!x{((un\w+|pre\w+|\w+ity)\W+){5}(un\w+|pre\w+|\w+ity)}\W",0
8267,"\W!x{((un\w+|pre\w+|\w+ness)\W+){5}(un\w+|pre\w+|\w+ness)}\W",0
